trial_type,ssd,observed_rt,ss_rt,outcome,participant_id
stop,80.0,650.0280045560929,459.80366172436345,stop-respond,59
go,,584.2926010318968,,go,60
go,,570.1463149613596,,go,60
go,,569.3093609487765,,go,60
go,,459.09843155769136,,go,60
stop,240.0,489.2508246261762,170.0474452650229,stop-respond,60
go,,783.4999024538404,,go,60
go,,506.92500031263944,,go,60
go,,586.3858941940887,,go,60
go,,723.1673687858519,,go,60
stop,400.0,631.9273510466534,227.92261091370167,stop-respond,60
go,,931.6137526465714,,go,60
go,,498.587539079539,,go,60
go,,563.6817003584198,,go,60
go,,575.5801744578191,,go,60
stop,320.0,633.6971938935051,224.9234018084218,stop-respond,60
go,,536.7018333882002,,go,60
go,,509.550688124284,,go,60
go,,408.3305339968458,,go,60
go,,554.3972125437974,,go,60
stop,320.0,507.28603944652514,158.2040665190513,stop-respond,60
go,,641.9576668790328,,go,60
go,,1073.9216636664921,,go,60
go,,595.996433079456,,go,60
go,,457.1763144987381,,go,60
stop,240.0,607.8330287649429,191.20373217255081,stop-respond,60
go,,544.542178816642,,go,60
go,,563.0108955971522,,go,60
go,,521.2157125303648,,go,60
go,,593.1561368452055,,go,60
stop,400.0,709.6509000030803,161.24188918447754,stop-respond,60
go,,497.2212747959323,,go,60
go,,455.7888425336709,,go,60
go,,532.3333791299073,,go,60
go,,576.8130314844198,,go,60
stop,80.0,699.7120498806826,196.22631714566498,stop-respond,60
go,,589.389349294297,,go,60
go,,495.48113357900104,,go,60
go,,509.2833216761824,,go,60
go,,346.54535365794135,,go,60
stop,400.0,499.48776700097716,186.93798026416496,stop-respond,60
go,,846.6402298514746,,go,60
go,,413.5440083174871,,go,60
go,,616.8449498910411,,go,60
go,,457.6282103559138,,go,60
stop,80.0,952.1167067728536,136.01842668473168,stop-respond,60
go,,432.5442602127085,,go,60
go,,631.6401051900868,,go,60
go,,558.5643961989337,,go,60
go,,460.875391415767,,go,60
stop,400.0,607.5921053605173,236.16333216637685,stop-respond,60
go,,463.1552620715275,,go,61
go,,590.6213121535438,,go,61
go,,399.2496580523744,,go,61
go,,586.1418855500287,,go,61
stop,80.0,367.39846096714314,245.88975354192905,stop-respond,61
go,,660.7956345465217,,go,61
go,,234.34824895088366,,go,61
go,,675.9422097797966,,go,61
go,,654.2459871035505,,go,61
stop,400.0,608.3351034013361,259.6016948565684,stop-respond,61
go,,318.9131609667689,,go,61
go,,790.6303623775991,,go,61
go,,692.057602911794,,go,61
go,,288.77453704674804,,go,61
stop,160.0,572.5174684553582,210.57004181770282,stop-respond,61
go,,590.4594789355131,,go,61
go,,818.5114624151846,,go,61
go,,528.4190009674206,,go,61
go,,546.1308711147303,,go,61
stop,320.0,589.111407673196,548.754438951324,stop-respond,61
go,,457.1867975501025,,go,61
go,,523.0553343192712,,go,61
go,,764.8041203869172,,go,61
go,,522.7318624315054,,go,61
stop,400.0,297.78002763797565,309.8765872649137,stop-respond,61
go,,635.0124555037572,,go,61
go,,605.8027046385565,,go,61
go,,691.2488467413145,,go,61
go,,342.383401604646,,go,61
stop,160.0,886.7451193789834,298.2282045968113,stop-respond,61
go,,573.0419487786963,,go,61
go,,820.0943866850795,,go,61
go,,490.64945404600974,,go,61
go,,476.82700439565383,,go,61
stop,400.0,704.2227865239672,488.86680697752024,stop-respond,61
go,,472.6629331585017,,go,61
go,,442.9236165951008,,go,61
go,,446.8176227892644,,go,61
go,,609.3450240888988,,go,61
stop,320.0,638.2031232728433,243.76537408241256,stop-respond,61
go,,710.408932203769,,go,61
go,,578.4232541157568,,go,61
go,,421.73128426697343,,go,61
go,,697.0636341637758,,go,61
stop,320.0,355.797125020041,357.9744718517644,stop-respond,61
go,,818.9554213714271,,go,61
go,,378.0217359127174,,go,61
go,,337.22159935254604,,go,61
go,,405.35225381294816,,go,61
stop,80.0,,267.23200259255617,successful inhibition,61
go,,575.1419663939766,,go,62
go,,578.1895020126454,,go,62
go,,495.64402743479883,,go,62
go,,570.8486859729265,,go,62
stop,400.0,385.2313153754761,355.27744500475717,stop-respond,62
go,,591.8400146703591,,go,62
go,,649.8603759658329,,go,62
go,,445.79418032200954,,go,62
go,,636.9700576706997,,go,62
stop,320.0,432.83362770334026,216.02619111015898,stop-respond,62
go,,543.2177006745774,,go,62
go,,398.6973163191134,,go,62
go,,702.3601241795668,,go,62
go,,713.5931763504454,,go,62
stop,400.0,576.0639645528167,142.81554348162518,stop-respond,62
go,,438.3430850834545,,go,62
go,,417.09410958788675,,go,62
go,,697.1135591070357,,go,62
go,,623.9274968295277,,go,62
stop,400.0,539.8570339120807,166.6428677384312,stop-respond,62
go,,501.5410476844693,,go,62
go,,716.6660833724143,,go,62
go,,634.0007929808196,,go,62
go,,653.3747193965903,,go,62
stop,320.0,654.6121222268322,172.32606984337755,stop-respond,62
go,,845.8543292645029,,go,62
go,,521.5965381014346,,go,62
go,,592.4294333868597,,go,62
go,,767.0081596359851,,go,62
stop,480.0,489.91135748488824,267.4997827758056,stop-respond,62
go,,635.2683143241518,,go,62
go,,704.8207032683791,,go,62
go,,620.0430518400358,,go,62
go,,743.9197193673535,,go,62
stop,80.0,522.9630190977709,356.69258902984654,stop-respond,62
go,,600.3250636543279,,go,62
go,,614.4952024181212,,go,62
go,,723.7067724732307,,go,62
go,,615.2007387721103,,go,62
stop,240.0,640.7676138806745,158.74815157699302,stop-respond,62
go,,534.8040664973454,,go,62
go,,761.6737731609526,,go,62
go,,321.4626585937266,,go,62
go,,564.1430617563952,,go,62
stop,240.0,451.6866942720801,51.204394115253166,stop-respond,62
go,,703.5532731069438,,go,62
go,,574.4182276255366,,go,62
go,,796.7516835067593,,go,62
go,,560.2577601635332,,go,62
stop,400.0,413.49441420733797,228.5514735226556,stop-respond,62
go,,587.9973927082148,,go,63
go,,279.14025950048324,,go,63
go,,512.4285416283508,,go,63
go,,1274.0064879432311,,go,63
stop,240.0,764.1549977590174,447.71664237648264,stop-respond,63
go,,617.2609103570364,,go,63
go,,946.1195534374002,,go,63
go,,495.0525426917638,,go,63
go,,1130.214942768093,,go,63
stop,160.0,1762.0763100061647,386.67825926653404,stop-respond,63
go,,607.6037707561364,,go,63
go,,601.2379836223013,,go,63
go,,801.4510904685603,,go,63
go,,965.4201247005435,,go,63
stop,240.0,1074.881916123495,164.9815484396454,stop-respond,63
go,,731.941006132246,,go,63
go,,799.9672829794665,,go,63
go,,555.7902135140474,,go,63
go,,937.6531841261353,,go,63
stop,480.0,403.1952267883528,705.7996389503409,stop-respond,63
go,,1044.216329463889,,go,63
go,,576.4487171028857,,go,63
go,,718.658048345844,,go,63
go,,899.5582232244068,,go,63
stop,480.0,840.2783544621499,531.2678841117356,stop-respond,63
go,,582.1354216120569,,go,63
go,,688.1176725781661,,go,63
go,,861.5213714577437,,go,63
go,,589.8840597216866,,go,63
stop,480.0,,237.0813215252519,successful inhibition,63
go,,717.0872383728524,,go,63
go,,907.5525803135151,,go,63
go,,908.9223787793885,,go,63
go,,1200.2975184613797,,go,63
stop,240.0,684.7067641629244,451.60452374803106,stop-respond,63
go,,566.8712663260304,,go,63
go,,796.1797983566289,,go,63
go,,164.6905767627759,,go,63
go,,526.0969447087251,,go,63
stop,80.0,778.3292660784806,618.073064859326,stop-respond,63
go,,604.4121940913117,,go,63
go,,1259.9517741941722,,go,63
go,,947.394921416246,,go,63
go,,883.8054088592834,,go,63
stop,400.0,536.9693025992725,275.2166781460181,stop-respond,63
go,,791.9391372469265,,go,63
go,,590.7217315334576,,go,63
go,,904.5919111574979,,go,63
go,,417.9141639338593,,go,63
stop,160.0,,288.63012738790286,successful inhibition,63
go,,572.4887617617584,,go,64
go,,536.6344200993587,,go,64
go,,537.7272443526418,,go,64
go,,590.1862448122562,,go,64
stop,400.0,586.3136585319007,184.24954619811052,stop-respond,64
go,,364.781294116768,,go,64
go,,782.8467514808663,,go,64
go,,889.9694344887728,,go,64
go,,512.0376306407678,,go,64
stop,80.0,508.54459733171564,-196.31532113500276,stop-respond,64
go,,675.7672304539558,,go,64
go,,937.3981536836661,,go,64
go,,728.9506781003107,,go,64
go,,505.58008418721624,,go,64
stop,400.0,595.569128705655,373.6745985213554,stop-respond,64
go,,298.96466953723814,,go,64
go,,447.26558179139806,,go,64
go,,658.2144003606742,,go,64
go,,555.0755700822381,,go,64
stop,160.0,628.4762974990298,226.61991952034043,stop-respond,64
go,,856.0679521408015,,go,64
go,,776.3001502288967,,go,64
go,,425.69069080904507,,go,64
go,,310.44257478430103,,go,64
stop,80.0,743.6820986065707,279.86949867675304,stop-respond,64
go,,820.2862484793263,,go,64
go,,646.963300586533,,go,64
go,,475.64298268637367,,go,64
go,,678.4423294689047,,go,64
stop,400.0,547.8044283596847,12.321201437340221,stop-respond,64
go,,388.9438156129305,,go,64
go,,903.9680044963673,,go,64
go,,518.4277999940033,,go,64
go,,760.4198262710543,,go,64
stop,80.0,743.1618529699684,357.8889928037711,stop-respond,64
go,,599.1755333604755,,go,64
go,,447.15799884049767,,go,64
go,,932.2800553192535,,go,64
go,,644.3403255217537,,go,64
stop,80.0,684.3123170209935,534.7537173657272,stop-respond,64
go,,488.17947678154394,,go,64
go,,286.6583026870632,,go,64
go,,193.81367178889303,,go,64
go,,625.501250952901,,go,64
stop,80.0,665.3097431801486,90.70135000003009,stop-respond,64
go,,740.1380273097102,,go,64
go,,621.6104246610261,,go,64
go,,631.1796661718904,,go,64
go,,611.7585481754844,,go,64
stop,320.0,399.00189047999504,445.3892046863457,stop-respond,64
go,,613.7858054503745,,go,65
go,,432.8086233620745,,go,65
go,,556.613490888444,,go,65
go,,643.2840831071171,,go,65
stop,480.0,573.9205073359374,287.90393038360696,stop-respond,65
go,,713.9691504094246,,go,65
go,,492.65454429129073,,go,65
go,,463.1078878601849,,go,65
go,,652.2183755268145,,go,65
stop,480.0,745.115834855335,264.3040091871843,stop-respond,65
go,,535.8983093544925,,go,65
go,,591.711512571041,,go,65
go,,498.5076916292502,,go,65
go,,855.577125165946,,go,65
stop,400.0,608.7378983288477,324.6662809591267,stop-respond,65
go,,629.3473787173655,,go,65
go,,353.004974188018,,go,65
go,,343.6841563802234,,go,65
go,,791.0961004038116,,go,65
stop,320.0,233.83372519743165,281.7668481738523,stop-respond,65
go,,882.7696254557011,,go,65
go,,755.919135912385,,go,65
go,,692.4689311815807,,go,65
go,,543.1504943945744,,go,65
stop,80.0,537.739268950892,250.9751981602212,stop-respond,65
go,,399.13976279642225,,go,65
go,,772.905010691026,,go,65
go,,671.4697226174233,,go,65
go,,795.3593974822758,,go,65
stop,80.0,843.8795603832152,406.2782628257888,stop-respond,65
go,,696.7038289846782,,go,65
go,,323.15517808070547,,go,65
go,,627.8856151165202,,go,65
go,,621.9724247683638,,go,65
stop,320.0,360.1045707922997,353.2014437002899,stop-respond,65
go,,559.406480315083,,go,65
go,,492.6360138598715,,go,65
go,,385.8455569253058,,go,65
go,,532.3931857888631,,go,65
stop,320.0,653.1778829653459,325.7168024863519,stop-respond,65
go,,802.8492998733759,,go,65
go,,410.4344231676116,,go,65
go,,703.9595276949563,,go,65
go,,467.27421239259746,,go,65
stop,320.0,772.5855117283431,309.74936229881473,stop-respond,65
go,,674.2733112427077,,go,65
go,,442.26707528933304,,go,65
go,,623.6925530278043,,go,65
go,,621.5040872518944,,go,65
stop,80.0,370.6810559403946,270.3050356953402,stop-respond,65
go,,966.9411043862497,,go,66
go,,750.1357147876016,,go,66
go,,810.7982257985171,,go,66
go,,306.06493198086696,,go,66
stop,160.0,,305.76986957078816,successful inhibition,66
go,,563.9188428508263,,go,66
go,,1097.4264596473508,,go,66
go,,341.4775909029778,,go,66
go,,834.7480848548075,,go,66
stop,480.0,634.2429127470054,309.0620373515076,stop-respond,66
go,,482.24039896054893,,go,66
go,,577.1909922297097,,go,66
go,,306.30403463077346,,go,66
go,,571.5467645746392,,go,66
stop,240.0,721.7901603896661,559.7452303453251,stop-respond,66
go,,480.19335159547416,,go,66
go,,327.34953227220427,,go,66
go,,335.68545496980914,,go,66
go,,645.5739930315879,,go,66
stop,320.0,662.2324287321009,357.4492356753203,stop-respond,66
go,,299.9010752832394,,go,66
go,,837.8117253230325,,go,66
go,,390.27455489116716,,go,66
go,,821.2448778123296,,go,66
stop,400.0,,258.92417484942575,successful inhibition,66
go,,83.17193940783034,,go,66
go,,673.0622393554828,,go,66
go,,495.8738997421019,,go,66
go,,381.07691114596963,,go,66
stop,480.0,,218.90168490290165,successful inhibition,66
go,,606.2525753558658,,go,66
go,,1020.995371082088,,go,66
go,,852.419021066955,,go,66
go,,683.6177267486441,,go,66
stop,480.0,532.5367515273025,418.2867154873693,stop-respond,66
go,,704.2748720331358,,go,66
go,,946.5795416669632,,go,66
go,,546.3241707251591,,go,66
go,,518.8448286413883,,go,66
stop,240.0,100.39444644917455,303.0787260705184,stop-respond,66
go,,398.08081645687747,,go,66
go,,303.90635493753325,,go,66
go,,754.8528160788751,,go,66
go,,386.2049130225109,,go,66
stop,480.0,727.3626834556949,305.041105108759,stop-respond,66
go,,682.9776330830923,,go,66
go,,641.0714205647516,,go,66
go,,764.6442867213083,,go,66
go,,535.3755845068688,,go,66
stop,320.0,-23.47791713117499,272.4789854210004,stop-respond,66
go,,559.4452585114477,,go,67
go,,465.80645162028236,,go,67
go,,566.8130688185946,,go,67
go,,519.2493252521642,,go,67
stop,240.0,,187.82549819635844,successful inhibition,67
go,,530.2918661384803,,go,67
go,,620.5928197152475,,go,67
go,,579.4830451659717,,go,67
go,,556.5285949514965,,go,67
stop,80.0,,154.5338478070173,successful inhibition,67
go,,648.5372118964721,,go,67
go,,645.3569200661503,,go,67
go,,572.5659266374821,,go,67
go,,645.632317715702,,go,67
stop,400.0,519.777442196514,204.2352678228344,stop-respond,67
go,,680.7638135395536,,go,67
go,,548.2569938289131,,go,67
go,,631.5455169626812,,go,67
go,,632.1925570527885,,go,67
stop,320.0,,252.1555017672909,successful inhibition,67
go,,568.0188871515832,,go,67
go,,569.8334723106443,,go,67
go,,559.745256744059,,go,67
go,,598.219043454348,,go,67
stop,320.0,,304.9982138670047,successful inhibition,67
go,,536.183931286363,,go,67
go,,523.2125282793294,,go,67
go,,574.9250392844407,,go,67
go,,569.0848198367902,,go,67
stop,80.0,,276.60202329279474,successful inhibition,67
go,,622.8404938399093,,go,67
go,,587.2115274381744,,go,67
go,,590.3841583076508,,go,67
go,,523.979693076962,,go,67
stop,80.0,,184.38294610848234,successful inhibition,67
go,,490.09798457772644,,go,67
go,,642.4364540021762,,go,67
go,,649.7556043234035,,go,67
go,,518.1870065300697,,go,67
stop,160.0,,185.0701800757344,successful inhibition,67
go,,592.6507671684781,,go,67
go,,606.6041660188506,,go,67
go,,548.276736593937,,go,67
go,,649.0939002075885,,go,67
stop,320.0,,182.91876932419697,successful inhibition,67
go,,505.86398410935726,,go,67
go,,526.902981683936,,go,67
go,,528.090777814792,,go,67
go,,526.1876114888499,,go,67
stop,400.0,,142.27891827921812,successful inhibition,67
go,,672.9056535504478,,go,68
go,,927.7039015232031,,go,68
go,,621.6049887230067,,go,68
go,,541.0673050478574,,go,68
stop,400.0,590.9529460863496,396.26956951352446,stop-respond,68
go,,753.2983399663717,,go,68
go,,534.7282780488013,,go,68
go,,807.0736550851261,,go,68
go,,699.8821272510739,,go,68
stop,160.0,426.4071024475957,517.3249260317868,stop-respond,68
go,,687.5626572899645,,go,68
go,,379.0179237257787,,go,68
go,,905.8015005835134,,go,68
go,,687.4824039642697,,go,68
stop,160.0,,244.69131813334192,successful inhibition,68
go,,479.5021143231779,,go,68
go,,640.7048265645265,,go,68
go,,742.7851117844613,,go,68
go,,534.0875246891836,,go,68
stop,320.0,,239.1236450063849,successful inhibition,68
go,,350.97383605003006,,go,68
go,,549.8333247839416,,go,68
go,,544.3402496836765,,go,68
go,,581.8304309655759,,go,68
stop,240.0,473.57596052785743,436.7530719480088,stop-respond,68
go,,981.0894698967106,,go,68
go,,682.384665230886,,go,68
go,,502.6424752019196,,go,68
go,,830.6360564379677,,go,68
stop,480.0,690.8478462276655,408.4917197031897,stop-respond,68
go,,689.3398668375102,,go,68
go,,493.73557276582244,,go,68
go,,752.1067953628138,,go,68
go,,470.38446122381976,,go,68
stop,240.0,,278.61128405383965,successful inhibition,68
go,,321.2880832639618,,go,68
go,,225.28398646063187,,go,68
go,,577.7517234003147,,go,68
go,,318.45209130844603,,go,68
stop,480.0,,246.12656148601104,successful inhibition,68
go,,1092.2980163688069,,go,68
go,,830.4413884473263,,go,68
go,,859.1282896855081,,go,68
go,,458.6280329187923,,go,68
stop,80.0,,368.689992305094,successful inhibition,68
go,,879.4891959310148,,go,68
go,,624.4697039934902,,go,68
go,,683.626101837175,,go,68
go,,414.8163786411665,,go,68
stop,80.0,,195.2803518481595,successful inhibition,68
go,,453.9865379426778,,go,69
go,,391.45344920083966,,go,69
go,,348.4058922033247,,go,69
go,,486.11749465145397,,go,69
stop,80.0,,286.5089841820217,successful inhibition,69
go,,581.3053354618966,,go,69
go,,455.51064186812823,,go,69
go,,552.8220275416043,,go,69
go,,550.9571975295972,,go,69
stop,320.0,,296.46609651691494,successful inhibition,69
go,,567.5726348071329,,go,69
go,,470.2512483678141,,go,69
go,,194.23854358420414,,go,69
go,,523.6105339835858,,go,69
stop,80.0,276.60791526893786,540.8120070449054,stop-respond,69
go,,380.34801695052033,,go,69
go,,253.15793177856847,,go,69
go,,397.34733392247585,,go,69
go,,580.5161297400866,,go,69
stop,400.0,,308.22132463412726,successful inhibition,69
go,,476.20743097283406,,go,69
go,,483.55686707141484,,go,69
go,,603.7426977468153,,go,69
go,,310.18937262333145,,go,69
stop,240.0,,224.8447956937828,successful inhibition,69
go,,778.4096668585344,,go,69
go,,570.6620140026243,,go,69
go,,769.9655790802046,,go,69
go,,461.7489138824034,,go,69
stop,320.0,629.8621590145333,371.0053515120568,stop-respond,69
go,,673.5654053827377,,go,69
go,,369.074844849175,,go,69
go,,478.83530905000674,,go,69
go,,338.6416659879029,,go,69
stop,400.0,356.0436577652852,361.4362506928354,stop-respond,69
go,,422.9947454338694,,go,69
go,,645.5461999983197,,go,69
go,,136.7586896728203,,go,69
go,,383.9191712607791,,go,69
stop,480.0,574.1052228467365,444.3985903281283,stop-respond,69
go,,596.145393192369,,go,69
go,,506.29276314535883,,go,69
go,,391.99180650083565,,go,69
go,,538.4329380792196,,go,69
stop,80.0,380.47554387032665,309.47078894231385,stop-respond,69
go,,306.3580508361532,,go,69
go,,502.9287164224668,,go,69
go,,738.7777635234426,,go,69
go,,662.2564786197293,,go,69
stop,80.0,343.96425921834407,345.0523903152796,stop-respond,69
go,,499.74293525961224,,go,70
go,,624.6008842703344,,go,70
go,,517.790671820203,,go,70
go,,496.8474472895151,,go,70
stop,320.0,613.3105499043002,499.62510285162386,stop-respond,70
go,,658.7058687292579,,go,70
go,,463.04121290635453,,go,70
go,,729.033912660635,,go,70
go,,639.5326006476491,,go,70
stop,80.0,,197.36975609124227,successful inhibition,70
go,,602.59254948141,,go,70
go,,639.3626751245829,,go,70
go,,668.4427585896442,,go,70
go,,447.24897704755335,,go,70
stop,80.0,,307.5013774392383,successful inhibition,70
go,,515.6130416166093,,go,70
go,,511.4826097412983,,go,70
go,,582.5902321671002,,go,70
go,,446.84232661533406,,go,70
stop,480.0,666.0681730777446,223.61387099701665,stop-respond,70
go,,579.3214531636709,,go,70
go,,652.9993660879122,,go,70
go,,287.26494905492063,,go,70
go,,614.7516512501278,,go,70
stop,320.0,205.6024034942464,205.4151441578408,stop-respond,70
go,,750.9934384790454,,go,70
go,,336.9473627339762,,go,70
go,,720.457644509971,,go,70
go,,485.74090765201356,,go,70
stop,480.0,528.51499513146,255.30504401327875,stop-respond,70
go,,319.72588349507475,,go,70
go,,498.5016946786979,,go,70
go,,751.0303582668855,,go,70
go,,909.3515190767408,,go,70
stop,480.0,248.37489323097753,300.9431194496384,stop-respond,70
go,,785.4701143790212,,go,70
go,,783.432054474117,,go,70
go,,765.6422854238449,,go,70
go,,242.30016107449586,,go,70
stop,240.0,,355.30854955324173,successful inhibition,70
go,,288.56295999385156,,go,70
go,,425.8114321267474,,go,70
go,,506.31857777924336,,go,70
go,,694.0068896372783,,go,70
stop,160.0,,257.7624370228523,successful inhibition,70
go,,96.5904747793848,,go,70
go,,585.1023001198057,,go,70
go,,586.1767549547237,,go,70
go,,421.0487053620379,,go,70
stop,320.0,,233.983291093785,successful inhibition,70
go,,590.5083963239015,,go,71
go,,404.6128678634693,,go,71
go,,542.4826329917056,,go,71
go,,491.9339368334525,,go,71
stop,160.0,577.2064027477627,169.81059680833187,stop-respond,71
go,,610.5445268264957,,go,71
go,,425.08020012905183,,go,71
go,,571.6677972826391,,go,71
go,,438.8648357570846,,go,71
stop,80.0,604.0193820103575,186.99722611777594,stop-respond,71
go,,438.7898835091415,,go,71
go,,455.61985296899616,,go,71
go,,468.8115809048003,,go,71
go,,514.9171028235168,,go,71
stop,240.0,614.1529892817379,217.13627655462025,stop-respond,71
go,,551.5950938240907,,go,71
go,,567.0571018741546,,go,71
go,,535.6795611839046,,go,71
go,,604.8789307584677,,go,71
stop,480.0,533.6083140279015,213.4501694780547,stop-respond,71
go,,518.64180370337,,go,71
go,,502.17948492821716,,go,71
go,,519.0393162330159,,go,71
go,,518.4936937351036,,go,71
stop,480.0,394.15239202370805,189.09470030952235,stop-respond,71
go,,465.4589965970505,,go,71
go,,396.79340227866624,,go,71
go,,447.61391694254235,,go,71
go,,709.4244607503138,,go,71
stop,160.0,453.0404442183691,178.0528330819966,stop-respond,71
go,,442.73275586238196,,go,71
go,,530.1612416690921,,go,71
go,,547.4773813267489,,go,71
go,,528.8373612332176,,go,71
stop,240.0,310.77695776400486,224.01515819825616,stop-respond,71
go,,580.3546959488062,,go,71
go,,503.0748656725761,,go,71
go,,576.6331174293302,,go,71
go,,394.7616445964185,,go,71
stop,400.0,581.8133736298864,236.57989324863664,stop-respond,71
go,,525.5440764026058,,go,71
go,,613.0356800559867,,go,71
go,,528.7732634573267,,go,71
go,,503.04780098728145,,go,71
stop,480.0,518.5771875600371,194.23574813832215,stop-respond,71
go,,566.5024908093144,,go,71
go,,523.4866551459577,,go,71
go,,680.5675004966182,,go,71
go,,499.65276424485467,,go,71
stop,320.0,506.2301329242545,248.55139588062002,stop-respond,71
go,,577.0439102626422,,go,72
go,,431.5852829894926,,go,72
go,,485.74626431519323,,go,72
go,,353.81419308973375,,go,72
stop,80.0,350.49631846652215,274.3873504034191,stop-respond,72
go,,552.9638653919906,,go,72
go,,551.7144663067149,,go,72
go,,652.9244819648652,,go,72
go,,595.4783136292212,,go,72
stop,160.0,,198.49939355901543,successful inhibition,72
go,,515.5064850256933,,go,72
go,,439.3892601850753,,go,72
go,,637.3285507748413,,go,72
go,,429.7291335070746,,go,72
stop,480.0,775.7769271835759,393.75741883699584,stop-respond,72
go,,637.6394820589892,,go,72
go,,430.46874869132887,,go,72
go,,259.734521563518,,go,72
go,,479.65673475353685,,go,72
stop,80.0,,200.34074515499682,successful inhibition,72
go,,699.6330012076284,,go,72
go,,405.2405304174008,,go,72
go,,611.1552004095596,,go,72
go,,501.6924303875956,,go,72
stop,240.0,,216.47260510409743,successful inhibition,72
go,,522.5946725849047,,go,72
go,,570.7510496731885,,go,72
go,,381.5234549123735,,go,72
go,,283.5105084526226,,go,72
stop,480.0,449.6856278189949,276.29510810954366,stop-respond,72
go,,448.57260259457246,,go,72
go,,485.5048294069372,,go,72
go,,309.51568651457353,,go,72
go,,567.6588132810524,,go,72
stop,400.0,648.3518529137199,336.50832780312595,stop-respond,72
go,,511.2996630645498,,go,72
go,,338.6687515909566,,go,72
go,,557.0105942774526,,go,72
go,,573.7252500725134,,go,72
stop,240.0,393.3171005753528,253.46338659648345,stop-respond,72
go,,311.11902315132863,,go,72
go,,519.8171541770444,,go,72
go,,480.26521723661443,,go,72
go,,406.20934679203043,,go,72
stop,320.0,,93.50087806427408,successful inhibition,72
go,,502.23084971412186,,go,72
go,,509.5024617263039,,go,72
go,,564.3714170876926,,go,72
go,,483.95220897971694,,go,72
stop,80.0,279.5525395364826,236.4255268647678,stop-respond,72
go,,606.9267864682066,,go,73
go,,505.49643325594934,,go,73
go,,692.7239060911854,,go,73
go,,640.9403764255125,,go,73
stop,400.0,515.7816173123254,407.7018893126059,stop-respond,73
go,,643.627826793461,,go,73
go,,474.1070295484834,,go,73
go,,553.4649314716094,,go,73
go,,519.0744528047153,,go,73
stop,160.0,,357.45525738030454,successful inhibition,73
go,,529.2598903416147,,go,73
go,,566.7947806458135,,go,73
go,,640.0161306330934,,go,73
go,,511.70182184153526,,go,73
stop,80.0,,140.16374408645237,successful inhibition,73
go,,452.2916499089074,,go,73
go,,634.823329178702,,go,73
go,,709.9274993368873,,go,73
go,,592.8789348408601,,go,73
stop,160.0,,238.3071184275001,successful inhibition,73
go,,568.4568644249733,,go,73
go,,576.0641834506841,,go,73
go,,507.3311509004764,,go,73
go,,590.2410445387378,,go,73
stop,80.0,553.4417957105823,687.2407773455675,stop-respond,73
go,,695.2610838094581,,go,73
go,,603.9875077328205,,go,73
go,,537.7451066330846,,go,73
go,,575.8630431107185,,go,73
stop,400.0,590.5407769799136,233.58552882279528,stop-respond,73
go,,653.8800202630615,,go,73
go,,695.6059825064484,,go,73
go,,538.0539301771574,,go,73
go,,542.654968918088,,go,73
stop,400.0,547.6728308219438,402.978962608916,stop-respond,73
go,,507.8052477876385,,go,73
go,,594.1130388007435,,go,73
go,,678.4640444127002,,go,73
go,,512.6813736268838,,go,73
stop,240.0,,268.7412568941197,successful inhibition,73
go,,635.0506379107632,,go,73
go,,716.2870014390179,,go,73
go,,543.5381907659826,,go,73
go,,527.1358208098226,,go,73
stop,400.0,581.9620458797712,198.6875920600768,stop-respond,73
go,,595.2076656769194,,go,73
go,,650.3522009837378,,go,73
go,,566.169725183034,,go,73
go,,552.1023185477981,,go,73
stop,480.0,498.54992715582864,176.56624645440579,stop-respond,73
go,,671.9199156169859,,go,74
go,,531.2339149874422,,go,74
go,,923.989398634943,,go,74
go,,1277.8873421821359,,go,74
stop,320.0,866.8710079682089,228.44337092401054,stop-respond,74
go,,574.6786736697967,,go,74
go,,608.2836786931612,,go,74
go,,559.5856386263339,,go,74
go,,904.605142625476,,go,74
stop,240.0,697.2366292730604,306.33043675307016,stop-respond,74
go,,900.7302823538868,,go,74
go,,613.0508260831555,,go,74
go,,702.5570134420569,,go,74
go,,606.3600257711811,,go,74
stop,240.0,798.4747599629887,306.19108508958516,stop-respond,74
go,,1292.5924411956453,,go,74
go,,835.8564890850726,,go,74
go,,1028.6529374133502,,go,74
go,,507.56514931414864,,go,74
stop,480.0,535.3245036081461,278.0878079741726,stop-respond,74
go,,468.36228826491936,,go,74
go,,770.7012796081153,,go,74
go,,729.2944957061131,,go,74
go,,813.7508944811573,,go,74
stop,400.0,784.2274898938151,320.7367349076134,stop-respond,74
go,,519.5772749378777,,go,74
go,,748.6767832345392,,go,74
go,,637.7939328934337,,go,74
go,,559.3066371511062,,go,74
stop,320.0,647.0783257606145,88.93198557432692,stop-respond,74
go,,822.389243082626,,go,74
go,,798.929593641417,,go,74
go,,841.7094904219593,,go,74
go,,958.8088885031968,,go,74
stop,400.0,947.2443109412652,360.4024100044451,stop-respond,74
go,,837.6576902233215,,go,74
go,,639.6945585945774,,go,74
go,,691.9851158783686,,go,74
go,,549.3556628501128,,go,74
stop,240.0,454.6256875831424,274.92863906090224,stop-respond,74
go,,800.4829904825264,,go,74
go,,729.9750682731745,,go,74
go,,410.59057436929095,,go,74
go,,751.2425653971146,,go,74
stop,480.0,343.45921939390934,205.79664830784057,stop-respond,74
go,,607.2460340191667,,go,74
go,,557.6294193309666,,go,74
go,,894.686071529022,,go,74
go,,525.2137129267678,,go,74
